"(Intercept)","Warengruppe2","Warengruppe3","Warengruppe4","Warengruppe5","Warengruppe6","KielerWocheTRUE","Temperatur","Windgeschwindigkeit","IsFerienTRUE","IsFeiertagTRUE","WochentagDonnerstag","WochentagFreitag","WochentagMittwoch","WochentagMontag","WochentagSamstag","WochentagSonntag"
1,0,0,0,0,0,0,26.05,10,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,28.0625,13,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,24.3125,15,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,23.4875,19,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,24.9875,14,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,25,14,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,24.8375,11,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,26.325,18,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,22.375,10,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,25.55,12,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,24.7625,7,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,25.35,10,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,22.925,12,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,22.4375,12,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,26.725,8,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,26.0875,12,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,23.0875,9,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,22.5125,8,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,23.0875,10,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,22.825,10,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,20.3125,6,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,22.725,8,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,20.1,17,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,23.1,12,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,20.075,13,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,16.9125,12,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,20.9375,10,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,18.05,10,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,18.3625,8,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17.2,15,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,15.2,15,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14.0875,12,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,15.675,17,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,16.2625,11,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,16.325,12,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,15.9875,11,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,16.3125,20,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.7875,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,17.325,7,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,19.875,9,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,19.75,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,19.125,12,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17.75,9,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,16.375,8,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,17.875,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,18.375,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,18.75,13,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,20,15,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,21.375,10,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,24,5,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,17.375,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,17.125,16,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,18.625,12,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,17.375,13,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,18.25,11,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17,12,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,17.625,14,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,19.75,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,20.125,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,19.875,18,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,20.5,13,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,20.75,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,19.375,7,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,13,17,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14.75,6,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,15.375,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,14.5,17,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,16.75,13,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,16.375,14,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,18.5,7,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,18.125,6,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,16.5,5,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,17.75,6,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,18,6,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,20,6,0,1,0,1,0,0,0,0
1,0,0,0,0,0,0,18.5,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,16.25,7,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,15.75,15,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,14.125,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,17.875,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,16.375,10,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17,5,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,15.125,7,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,12.625,12,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14,5,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,13.875,6,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,13.5,6,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,14.375,10,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,15.25,7,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,17.375,13,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.625,18,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,12.5,9,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,13,12,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,13.125,7,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,13.5,9,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,12.125,7,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,12.75,9,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.5,9,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,13.875,8,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,8.375,7,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,10.625,5,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,12.875,5,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,16.5,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,15.375,10,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,13.75,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,11.625,8,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,9.5,11,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,8.875,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,8.625,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,10.25,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,10.625,8,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,8.75,7,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,8.625,7,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,9.75,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,10.75,4,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,10.75,10,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,9.25,14,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,9.625,7,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,8.875,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,8.5,11,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.125,7,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,6.5,5,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,5.75,9,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,6.75,7,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,9.375,10,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,6.875,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5.625,8,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,4.5,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1.625,16,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,-2,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,-3,7,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.625,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,3.75,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,5.75,7,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,4.875,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,3.25,8,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,2.125,9,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4.875,13,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,4,12,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,7.25,18,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4.75,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,3.5,9,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,4.75,11,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,4.625,12,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.625,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,10,11,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,8.125,15,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,5.375,24,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,6.625,14,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,9.75,21,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,9.125,19,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,7.75,21,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,-0.25,8,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,-0.5,7,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.75,10,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,5.25,9,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,7.375,11,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,7.75,24,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4.875,25,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,4.75,15,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,5.875,8,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,3.625,8,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5.75,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.375,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,7.5,25,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,10,28,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,4.25,23,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,7.5,19,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,7.75,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.125,16,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.75,14,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,6.75,13,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4.25,12,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,-0.375,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-1.125,4,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,-1.375,3,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,-1.25,5,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,-0.5,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,2.875,6,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,3.375,10,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,4.875,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4.875,17,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1.5,12,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1.125,6,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,-2.375,7,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,-0.25,9,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,-1,10,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,-1.875,9,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0.75,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,-0.5,6,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4.125,18,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,3.375,14,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,6.875,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,7.625,11,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1.25,6,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1.625,9,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,3.125,16,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1.125,7,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5.5,12,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.25,13,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,3.875,11,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,3.875,16,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,5.25,13,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,4.5,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,5.625,12,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5.875,10,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.625,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,4.5,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,5.625,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,6.75,15,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,5.125,23,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5,18,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.625,14,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,8.125,12,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,10.125,13,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,8.375,6,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,9.5,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,9.125,12,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,7.125,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,4.875,15,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,5.125,15,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,5.75,13,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,8.625,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,10.75,11,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,10.625,8,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,10.375,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4.5,21,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,4.375,8,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,7.75,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,7.875,6,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,7.875,14,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,7.125,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,7,7,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,8.5,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,8.25,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,6.5,29,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,6.375,35,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,5,24,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,6.5,19,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,8.375,11,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,8.625,11,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,7.75,10,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,7.75,14,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,12,11,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,11.875,7,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,14.125,8,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,16.75,14,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,12.375,16,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,8.875,21,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,10.75,17,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,15.5,19,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,9.375,16,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,10.5,15,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,10.875,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,10.125,11,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.25,9,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14.625,17,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,12.125,7,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,13.625,12,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,13.875,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,13.75,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,10.125,11,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,10.25,13,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,12.625,12,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,11.375,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,11,12,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14.75,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,15.875,13,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,17.125,11,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,12,16,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,11.5,11,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,13.5,14,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,12.75,18,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,19.75,11,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14.625,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,11.875,16,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,11.25,10,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,13.5,9,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,10.5,11,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,12.625,17,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,11.625,8,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,10.125,11,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,12.25,9,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,12.625,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,17,12,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,13.375,8,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14.375,8,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,11.75,10,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,12.625,13,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,13.125,12,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,14.625,8,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,11.625,15,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14.5,10,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.25,16,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,14.25,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,15.25,18,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,16.375,9,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,22.625,9,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,18.5,19,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,16.625,15,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,14.375,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,15.25,8,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,18,7,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,16,10,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,20.25,10,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,21.875,12,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14.375,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,13.625,11,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,13.625,14,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,16.5,9,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,13.25,13,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,14.25,14,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,17.125,13,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1,15.75,6,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,13.5,8,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,16.5,10,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,12.625,14,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,17.125,8,0,0,1,0,0,0,0,0
1,0,0,0,0,0,1,19.25,5,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,19.375,16,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1,19.875,10,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,21.5,12,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,20.25,9,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,23.125,13,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,27.375,12,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,25.625,10,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,26.5,10,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,25.25,9,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,19.875,16,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,24.75,9,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,16.625,16,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,14.375,24,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,16.125,18,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17.75,9,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,19.25,12,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,19.375,11,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,19.625,9,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,20.125,14,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,18.75,7,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,23.25,12,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,20.875,16,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,14.5,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,18.375,12,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,21.375,16,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,23.75,12,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,18.375,12,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,19.375,10,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,20,10,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,16.75,19,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,15.875,8,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,17.375,15,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,14.875,12,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,14,16,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,15.875,15,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,17.625,12,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,21.5,8,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,26,7,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,26.5,15,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,21.75,8,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,27.625,6,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,20,9,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,19.125,10,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,21,10,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,22.5,8,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,22.125,7,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,19.125,9,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,20.75,13,1,0,1,0,0,0,0,0
