Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,IsFerien,IsFeiertag,Produktname,Niederschlag
2015-04-01,5,319.186205355817,0,4,5,24,22,1,0,Kuchen,NA
2016-07-10,3,216.585703890106,0,6,24.125,8,NA,0,0,Croissant,NA
2016-08-27,1,143.728050251138,0,0,20.375,8,NA,1,0,Brot,NA
2015-12-29,1,125.989547665193,0,7,5.125,11,NA,1,0,Brot,NA
2017-07-24,3,319.719249418743,0,7,18.75,10,21,1,0,Croissant,NA
2015-02-19,5,321.730863755787,0,0,6.25,13,5,0,0,Kuchen,NA
2013-12-17,4,69.9500582980743,0,8,4.95,8,61,0,0,Konditorei,Regen
2018-08-23,4,100.507737136707,0,5,22.575,11,5,0,0,Konditorei,NA
2019-02-06,5,250.115958367254,0,7,3.6625,11,61,NA,0,Kuchen,Regen
2018-02-10,1,162.657002276986,0,1,0.5625,4,10,0,0,Brot,NA
2015-09-07,3,162.201655398535,0,0,17.25,12,NA,0,0,Croissant,NA
2017-07-10,2,403.02834298579,0,7,17.5,6,61,0,0,Broetchen,Regen
2013-11-15,2,261.631579072909,0,7,6.45,6,21,0,0,Broetchen,NA
2014-11-29,3,180.203086819412,0,8,1,10,5,0,0,Croissant,NA
2017-02-02,3,54.3967685635611,0,7,1.75,6,61,0,0,Croissant,Regen
2015-12-07,3,60.9750500333041,0,6,8.25,3,NA,0,0,Croissant,NA
2016-08-19,5,323.819837083835,0,3,20.375,8,NA,1,0,Kuchen,NA
2016-06-09,5,249.999409610005,0,1,19.5,16,NA,0,0,Kuchen,NA
2014-09-12,5,308.339123895824,0,1,18.25,11,NA,0,0,Kuchen,NA
2017-06-02,1,109.568315162716,0,0,20.25,9,NA,0,0,Brot,NA
2015-10-23,2,430.883786231859,0,1,13.375,15,NA,1,0,Broetchen,NA
2017-03-01,4,63.9917334574785,0,6,5,14,63,0,0,Konditorei,Regen
2017-10-18,1,107.716445777842,0,4,14.8125,6,0,1,0,Brot,NA
2013-11-17,2,585.360633461221,0,2,8.8875,8,0,0,0,Broetchen,NA
2019-01-14,5,287.983719023254,0,2,1.9375,18,5,NA,0,Kuchen,NA
2016-08-18,2,517.663284471291,0,3,18.25,9,NA,1,0,Broetchen,NA
2015-11-01,5,307.401617264172,0,4,10.75,6,10,0,0,Kuchen,NA
2015-07-28,4,61.0012081922165,0,7,17.375,15,63,1,0,Konditorei,Regen
2018-11-15,6,53.8080787123129,0,2,10.35,6,5,0,0,Saisonbrot,NA
2015-05-08,5,265.721536983155,0,2,11.5,11,NA,0,0,Kuchen,NA
2019-04-18,1,311.14566336704,0,0,13.0125,14,5,NA,1,Brot,NA
2016-12-08,3,85.9084157115656,0,8,8.625,12,10,0,0,Croissant,NA
2018-07-27,5,297.867852888248,0,0,27.5875,16,5,1,0,Kuchen,NA
2014-09-14,1,60.5960658536456,0,7,17.625,14,61,0,0,Brot,Regen
2016-11-25,4,82.6037845116303,0,7,4,4,45,0,0,Konditorei,NA
2014-03-18,4,74.6021348426954,0,7,9.6875,16,21,0,0,Konditorei,NA
2017-05-27,1,128.587609179322,0,0,24.75,7,NA,0,0,Brot,NA
2015-01-07,1,116.046870294295,0,6,5.75,10,61,0,0,Brot,Regen
2018-02-25,3,174.509606028217,0,7,-2.9625,14,71,0,0,Croissant,Schnee
2016-09-06,5,257.278299655972,0,2,21.75,6,NA,0,0,Kuchen,NA
2015-06-01,3,116.16860416703,0,5,14.25,16,NA,0,0,Croissant,NA
2014-02-01,2,363.477743653721,0,7,3.225,10,63,0,0,Broetchen,Regen
2013-10-30,6,38.8942676789686,0,6,10.4375,10,61,0,0,Saisonbrot,Regen
2017-10-05,2,363.881685966128,0,NA,NA,NA,NA,0,0,Broetchen,NA
2013-11-17,3,219.230607681238,0,2,8.8875,8,0,0,0,Croissant,NA
2018-09-12,3,171.254122899486,0,7,14.3,11,61,0,0,Croissant,Regen
2016-01-28,3,69.5372348970724,0,5,6.75,16,21,0,0,Croissant,NA
2014-09-01,3,226.543273328489,0,7,17.875,12,61,0,0,Croissant,Regen
2014-08-15,2,693.284904927365,0,6,18.3625,8,61,1,0,Broetchen,Regen
2015-11-08,4,127.539249835881,0,1,13,12,NA,0,0,Konditorei,NA
2014-09-20,3,238.229987099986,0,3,19.375,7,10,0,0,Croissant,NA
2018-03-06,2,254.035800587078,0,0,6.4,9,5,0,0,Broetchen,NA
2015-05-04,5,197.208560688196,0,5,15.875,13,21,0,0,Kuchen,NA
2017-03-10,3,85.9999360805292,0,4,8.75,16,0,0,0,Croissant,NA
2019-05-25,3,287.499088243349,0,7,13.5375,14,NA,NA,0,Croissant,NA
2017-03-22,5,185.865995045763,0,0,10.75,11,0,0,0,Kuchen,NA
2015-05-09,2,406.907398954341,0,7,13.5,14,61,0,0,Broetchen,Regen
2017-08-17,2,473.637718291986,0,5,21.8,10,63,1,0,Broetchen,Regen
2019-05-08,5,262.013104904026,0,6,12.8125,8,61,NA,0,Kuchen,Regen
2015-04-27,2,291.752346251679,0,4,10.125,11,NA,0,0,Broetchen,NA
2018-01-20,4,98.9309178851427,0,8,1.75,7,61,0,0,Konditorei,Regen
2017-11-04,1,133.795153821829,0,NA,10.2625,5,NA,0,0,Brot,NA
2016-01-24,1,41.653137191445,0,7,5.125,7,10,0,0,Brot,NA
2016-03-12,2,369.210704930203,0,8,2.75,7,0,0,0,Broetchen,NA
2016-09-12,4,102.601670931527,0,0,25.375,8,NA,0,0,Konditorei,NA
2017-04-02,4,158.564600534337,0,2,13.375,13,0,0,0,Konditorei,NA
2017-10-29,1,66.1429955598758,0,2,9.9,20,21,0,0,Brot,NA
2015-05-17,5,293.275532226017,0,3,12.625,17,21,0,0,Kuchen,NA
2017-12-16,2,359.391246869914,0,1,3.275,10,10,0,0,Broetchen,NA
2017-12-16,3,142.53421738335,0,1,3.275,10,10,0,0,Croissant,NA
2014-05-24,1,117.223121200496,0,2,17.9625,8,NA,0,0,Brot,NA
2015-11-23,6,141.262806843452,0,4,3.125,8,NA,0,0,Saisonbrot,NA
2016-06-14,2,306.10547510178,0,7,16.5,8,61,0,0,Broetchen,Regen
2018-02-23,2,239.298560995411,0,1,0.4375,12,5,0,0,Broetchen,NA
2015-12-16,4,50.4569970348282,0,8,6.25,7,10,0,0,Konditorei,NA
2015-05-29,2,365.087905303626,0,6,14.625,8,61,0,0,Broetchen,Regen
2016-07-24,5,301.446918150668,0,0,25.25,10,NA,0,0,Kuchen,NA
2014-01-10,5,218.497124848402,0,7,6.6375,17,61,0,0,Kuchen,Regen
2015-01-18,4,204.693311193378,0,8,2,9,61,0,0,Konditorei,Regen
2018-07-24,4,66.2753183828195,0,0,28.1,10,5,1,0,Konditorei,NA
2018-03-21,1,120.262742064374,0,7,4.7,13,22,0,0,Brot,NA
2013-08-08,2,486.25509543792,0,7,16.975,12,20,0,0,Broetchen,NA
2018-01-06,4,90.7575736757768,0,7,3.1875,8,61,1,0,Konditorei,Regen
2018-09-13,2,375.998550509256,0,4,17.3375,7,0,0,0,Broetchen,NA
2018-05-22,2,439.983048890548,0,0,20.325,13,5,0,0,Broetchen,NA
2017-06-20,1,127.815304326711,1,0,20.75,12,0,0,0,Brot,NA
2016-09-12,1,129.296154663315,0,0,25.375,8,NA,0,0,Brot,NA
2016-04-15,3,86.3777902545636,0,7,10.625,8,61,0,0,Croissant,Regen
2018-07-15,4,103.222808871659,0,2,23.2,9,5,1,0,Konditorei,NA
2014-01-12,3,219.451253434072,0,2,5.525,16,21,0,0,Croissant,NA
2019-02-24,5,434.384935393403,0,0,9.6875,9,5,NA,0,Kuchen,NA
2019-05-18,4,63.7335368632232,0,3,16.4875,13,5,NA,0,Konditorei,NA
2018-08-02,2,606.912458068783,0,0,26.1875,10,0,1,0,Broetchen,NA
2018-07-01,2,573.487146326335,0,0,21.0625,12,5,0,0,Broetchen,NA
2018-08-24,1,134.813042303878,0,5,17.1,15,61,0,0,Brot,Regen
2015-12-14,3,99.1527894963271,0,7,3.625,6,21,0,0,Croissant,NA
2015-04-29,2,335.699732620073,0,5,12.625,12,NA,0,0,Broetchen,NA
2017-03-12,1,95.7356255719552,0,6,6.375,9,NA,0,0,Brot,NA
2013-07-22,2,647.682748973215,0,0,26.1,9,NA,1,0,Broetchen,NA
2013-08-04,3,382.85648750844,0,3,23.05,8,NA,0,0,Croissant,NA
2014-01-07,1,147.5457609484,0,7,10.4375,13,NA,0,0,Brot,NA
2013-08-27,4,89.3398068106772,0,1,21.0875,12,NA,0,0,Konditorei,NA
2015-06-26,1,148.837350354137,1,7,19.25,5,61,0,0,Brot,Regen
2015-04-21,2,262.312297451446,0,0,14.625,17,5,0,0,Broetchen,NA
2019-01-27,2,404.678774251991,0,8,4.9375,7,61,NA,0,Broetchen,Regen
2017-12-04,3,124.885305907806,0,2,5.3375,12,NA,0,0,Croissant,NA
2014-03-21,5,239.804246611309,0,7,6.8875,14,63,0,0,Kuchen,Regen
2017-05-20,4,72.2408129711556,0,4,16,12,NA,0,0,Konditorei,NA
2015-10-14,4,83.1926451817242,0,7,9,11,61,0,0,Konditorei,Regen
2015-10-12,5,269.147103600176,0,0,8.625,12,5,0,0,Kuchen,NA
2018-03-10,5,201.714896103318,0,8,3.4,10,63,0,0,Kuchen,Regen
2014-12-23,1,184.21718934313,0,7,9.125,19,61,1,0,Brot,Regen
2019-05-12,3,212.69479647091,0,1,13.0125,16,5,NA,0,Croissant,NA
2018-02-24,2,301.846824531828,0,6,0.125,15,71,0,0,Broetchen,Schnee
2015-10-22,5,235.619116982939,0,7,12.25,10,61,1,0,Kuchen,Regen
2016-06-27,2,457.726032088298,0,7,19.375,10,61,0,0,Broetchen,Regen
2017-11-06,4,111.788238328584,0,NA,8.2125,7,NA,0,0,Konditorei,NA
2016-01-15,2,265.688670335341,0,7,2.125,12,10,0,0,Broetchen,NA
2014-03-21,2,316.080628373637,0,7,6.8875,14,63,0,0,Broetchen,Regen
2016-09-24,1,124.760380048605,0,0,18.625,6,NA,0,0,Brot,NA
2018-08-29,3,187.37861198635,0,0,22.7,12,0,0,0,Croissant,NA
2014-12-30,5,430.336976841889,0,7,5.25,9,21,1,0,Kuchen,NA
2019-06-01,2,590.85207221222,0,6,19.5625,15,0,NA,0,Broetchen,NA
2014-05-05,3,565.941679350249,0,8,10.7125,6,21,0,0,Croissant,NA
2016-09-02,1,85.2045971552449,0,4,19.125,8,61,1,0,Brot,Regen
2017-11-23,6,19.2822513008083,0,7,12.225,16,61,0,0,Saisonbrot,Regen
2016-07-25,5,270.80285258066,0,4,25.375,7,95,1,0,Kuchen,Gewitter
2018-01-12,4,92.456896212952,0,7,2.275,10,10,0,0,Konditorei,NA
2018-04-04,1,115.932994804965,0,4,13.2125,9,61,1,0,Brot,Regen
2017-12-27,3,139.832220333738,0,7,4.6125,7,21,1,0,Croissant,NA
2017-10-27,3,158.940547107601,0,4,11.95,13,NA,1,0,Croissant,NA
2018-06-06,2,365.261136752151,0,0,22.15,14,5,0,0,Broetchen,NA
2014-05-25,5,288.498669954929,0,2,20.4625,11,NA,0,0,Kuchen,NA
2018-12-08,2,325.154380986554,0,8,7.475,18,61,0,0,Broetchen,Regen
2018-07-28,1,214.470393074174,0,3,28.75,11,95,1,0,Brot,Gewitter
2017-08-15,3,256.477737683784,0,2,25.0625,9,NA,1,0,Croissant,NA
2016-10-31,5,206.801935482933,0,7,12.125,6,61,0,1,Kuchen,Regen
2014-04-13,5,381.800588193029,0,6,11.0125,21,NA,0,0,Kuchen,NA
2015-10-31,4,88.967069025816,0,1,11.75,9,10,1,1,Konditorei,NA
2014-07-01,1,79.4657766414776,0,6,15.6875,14,61,0,0,Brot,Regen
2016-11-30,1,128.456546571317,0,7,6.25,12,61,0,0,Brot,Regen
2017-04-26,2,249.875360970281,0,6,7.625,7,61,0,0,Broetchen,Regen
2016-03-04,3,98.7464106170893,0,2,3.875,9,10,0,0,Croissant,NA
2014-02-12,3,66.7127828373738,0,4,6.1,13,10,0,0,Croissant,NA
2017-12-19,6,67.8094425260021,0,7,5.9125,7,20,0,0,Saisonbrot,NA
2017-12-20,5,157.72174313434,0,7,6.6375,6,20,0,0,Kuchen,NA
2017-02-25,2,312.627992129368,0,7,3.375,12,61,0,0,Broetchen,Regen
2017-06-15,4,50.2552344362863,0,3,22.75,6,21,0,1,Konditorei,NA
2017-03-10,1,100.450621108239,0,4,8.75,16,0,0,0,Brot,NA
2016-10-01,2,422.462880305042,0,3,15.875,6,NA,0,0,Broetchen,NA
2018-11-21,5,239.658287118545,0,7,3.05,12,0,0,1,Kuchen,NA
2016-09-18,1,93.160862383955,0,7,16.75,15,21,0,0,Brot,NA
2015-07-27,4,71.2222741062861,0,7,15.875,8,61,1,0,Konditorei,Regen
2016-10-30,1,68.3827588351215,0,4,11,9,5,0,0,Brot,NA
2013-12-08,2,502.371531950746,0,8,6.975,16,63,0,0,Broetchen,Regen
2015-05-09,3,170.599905877058,0,7,13.5,14,61,0,0,Croissant,Regen
2015-02-08,1,62.750062992056,0,1,3.375,14,NA,0,0,Brot,NA
2015-09-17,1,110.514257948888,0,6,18,12,61,0,0,Brot,Regen
2015-02-23,5,209.048085196786,0,7,4.5,12,61,0,0,Kuchen,Regen
2019-03-29,1,133.436630134643,0,5,12.1125,11,21,NA,0,Brot,NA
2015-11-24,2,253.437861780942,0,7,3.125,14,61,0,0,Broetchen,Regen
2017-04-12,4,83.3483028955622,0,7,8.75,13,61,1,0,Konditorei,Regen
2018-04-01,1,68.2964647517978,0,6,2.525,9,71,1,1,Brot,Schnee
2018-09-22,2,475.046078964325,0,4,13.025,20,61,0,0,Broetchen,Regen
2014-04-06,2,577.282474747519,0,7,12.1875,8,63,0,0,Broetchen,Regen
2014-04-26,3,199.626205406704,0,0,15.45,11,NA,1,0,Croissant,NA
2017-01-08,1,54.8212865043727,0,8,2.25,4,10,0,0,Brot,NA
2017-10-08,2,418.348640476775,0,0,12.025,12,5,0,0,Broetchen,NA
2013-10-01,2,356.816079467772,0,0,12.9125,13,5,0,0,Broetchen,NA
2016-03-05,3,105.454582350578,0,8,3.25,5,61,0,0,Croissant,Regen
2018-10-01,3,168.339799030569,0,5,11.1625,12,21,1,0,Croissant,NA
2017-01-31,1,92.8994636837401,0,7,3.125,15,10,0,0,Brot,NA
2015-12-24,4,118.865410341769,0,3,8.375,11,61,1,0,Konditorei,Regen
2018-06-05,4,90.8643276697758,0,0,19.7,10,5,0,0,Konditorei,NA
2016-01-07,5,211.959267729194,0,7,-4,13,22,0,0,Kuchen,NA
2016-03-18,3,83.2732058217668,0,8,5.375,9,21,0,0,Croissant,NA
2017-07-16,2,596.167592528165,0,8,17.375,9,61,0,0,Broetchen,Regen
2014-10-13,5,290.088719702625,0,7,12.625,12,63,1,0,Kuchen,Regen
2016-05-24,1,93.689577938849,0,8,14.25,10,21,0,0,Brot,NA
2019-06-05,3,208.462099536263,0,5,22.9125,11,NA,NA,0,Croissant,NA
2019-05-24,5,325.041386281004,0,2,18.4125,17,0,NA,0,Kuchen,NA
2015-05-04,4,108.931500577338,0,5,15.875,13,21,0,0,Konditorei,NA
2015-03-20,2,299.760479051294,0,7,5,9,45,0,0,Broetchen,NA
2018-09-03,3,179.907910287502,0,2,21.0125,13,21,0,0,Croissant,NA
2015-05-12,3,96.1947537258803,0,7,14.625,14,63,0,0,Croissant,Regen
2014-07-08,1,109.606492090567,0,7,19.6,15,63,0,0,Brot,Regen
2015-08-19,5,320.008480715538,0,3,19.625,8,5,1,0,Kuchen,NA
2013-09-30,3,141.992865332313,0,1,12.825,14,NA,0,0,Croissant,NA
2016-12-13,5,167.907720101753,0,7,6.285714,5,10,0,0,Kuchen,NA
2014-12-16,6,78.9261429216086,0,8,4.625,12,61,0,0,Saisonbrot,Regen
2016-09-14,3,151.863811050942,0,0,25.25,9,NA,0,0,Croissant,NA
2018-04-11,3,68.0245101155979,0,8,4.7125,22,NA,1,0,Croissant,NA
2013-08-25,1,83.0226725739551,0,0,21.3875,16,5,0,0,Brot,NA
2018-05-04,2,296.771076281258,0,0,12.1875,10,5,0,0,Broetchen,NA
2015-09-29,2,331.727598762738,0,2,15.625,9,0,0,0,Broetchen,NA
2016-12-06,3,70.1343151458493,0,7,6.25,5,61,0,0,Croissant,Regen
2014-08-22,4,141.593761741229,0,7,16.325,12,61,1,0,Konditorei,Regen
2014-12-09,2,264.881624734699,0,8,2.125,9,45,0,0,Broetchen,NA
2019-04-13,1,191.256804361095,0,7,3.475,16,68,NA,0,Brot,Regen
2017-08-02,5,346.233879982049,0,5,21.375,8,61,1,0,Kuchen,Regen
2017-03-30,2,258.352530429171,0,7,16,12,61,0,0,Broetchen,Regen
2015-08-17,3,225.824836898901,0,7,19.375,14,61,1,0,Croissant,Regen
2018-05-05,5,302.514155462507,0,0,14.75,9,5,0,0,Kuchen,NA
2016-01-28,5,244.408812315202,0,5,6.75,16,21,0,0,Kuchen,NA
2017-01-26,5,255.782068916167,0,6,1,7,10,0,0,Kuchen,NA
2016-05-01,3,223.802785349283,0,0,10.75,9,NA,0,0,Croissant,NA
2015-04-04,1,274.149943740529,0,0,8.375,11,NA,1,0,Brot,NA
2015-06-13,5,238.309203727899,0,6,21.875,12,61,0,0,Kuchen,Regen
2015-12-19,2,326.552122517566,0,6,11.375,10,0,0,0,Broetchen,NA
2014-12-10,5,269.416456604745,0,5,4.875,13,61,0,0,Kuchen,Regen
2014-09-25,3,143.336816393684,0,7,14.5,17,61,0,0,Croissant,Regen
2014-08-26,1,143.842260185182,0,3,17.325,7,NA,0,0,Brot,NA
2019-04-04,5,260.60020348154,0,NA,NA,NA,NA,NA,0,Kuchen,NA
2016-12-19,1,97.2450388316804,0,8,5.75,4,0,0,0,Brot,NA
2018-07-20,4,95.9236728001448,0,0,22.775,9,0,1,0,Konditorei,NA
2014-01-07,5,211.332603686944,0,7,10.4375,13,NA,0,0,Kuchen,NA
2016-07-03,5,318.000500433358,0,4,17.125,12,61,0,0,Kuchen,Regen
2018-12-15,4,68.9479108942968,0,7,0.5375,7,NA,0,0,Konditorei,NA
2015-01-21,4,63.1553176365701,0,8,-1.125,4,10,0,0,Konditorei,NA
2017-09-05,1,128.680505002769,0,3,20.95,6,NA,0,0,Brot,NA
2019-06-02,1,65.9290669428528,0,2,24.35,8,NA,NA,0,Brot,NA
2014-05-12,3,123.83551731917,0,7,12.7,14,63,0,0,Croissant,Regen
2013-11-28,6,90.6225992800748,0,2,8.025,18,NA,0,0,Saisonbrot,NA
2015-12-08,5,210.749545813154,0,0,10.75,8,0,0,0,Kuchen,NA
2017-11-11,4,66.8614663661573,0,5,5.2375,8,63,0,0,Konditorei,Regen
2015-03-03,3,77.4418733695842,0,6,5,14,61,0,0,Croissant,Regen
2016-05-11,2,309.345908790116,0,0,20.625,15,NA,0,0,Broetchen,NA
2014-06-30,1,171.873065791742,0,3,18.3375,12,NA,0,0,Brot,NA
2013-12-15,4,97.4825174374607,0,8,7.925,12,61,0,0,Konditorei,Regen
2016-05-08,4,148.75173881877,0,0,21.375,17,NA,0,0,Konditorei,NA
2016-02-26,5,187.611048238849,0,6,3.625,8,NA,0,0,Kuchen,NA
2013-10-27,2,541.86792448218,0,6,14.9875,16,65,0,0,Broetchen,Regen
2016-03-09,3,112.702195949417,0,0,6.75,9,5,0,0,Croissant,NA
2016-07-25,2,578.144391563216,0,4,25.375,7,95,1,0,Broetchen,Gewitter
2018-05-05,3,152.122844865004,0,0,14.75,9,5,0,0,Croissant,NA
2016-11-05,6,51.7425396361144,0,7,5.5,5,61,0,0,Saisonbrot,Regen
2013-12-16,2,230.285819128034,0,8,8.775,12,NA,0,0,Broetchen,NA
2017-10-29,5,288.883204317746,0,2,9.9,20,21,0,0,Kuchen,NA
2018-06-10,1,98.5728577636623,0,7,19.1,8,61,0,0,Brot,Regen
2019-05-18,5,288.777754561305,0,3,16.4875,13,5,NA,0,Kuchen,NA
2017-04-02,2,432.301825932669,0,2,13.375,13,0,0,0,Broetchen,NA
2017-01-19,5,203.847604046575,0,8,1.5,8,61,0,0,Kuchen,Regen
2014-03-07,1,115.297355656246,0,6,11.275,10,5,0,0,Brot,NA
2013-10-23,3,127.206231759846,0,6,17.675,9,NA,0,0,Croissant,NA
2018-06-03,3,275.442535237438,0,7,19.275,9,0,0,0,Croissant,NA
2013-08-29,3,198.776407298801,0,3,20.2125,11,NA,0,0,Croissant,NA
2019-02-15,5,322.054194013095,0,0,11.3375,7,0,NA,0,Kuchen,NA
2013-12-29,3,186.144873761997,0,7,5.7125,9,63,1,0,Croissant,Regen
2015-10-02,2,354.775507335419,0,2,15.375,7,10,0,0,Broetchen,NA
2013-07-20,5,346.154004294146,0,0,23.1875,8,NA,1,0,Kuchen,NA
2015-09-15,5,273.980818786363,0,4,13.875,10,95,0,0,Kuchen,Gewitter
2015-09-24,2,331.504415119153,0,3,16,11,0,0,0,Broetchen,NA
2013-10-21,1,122.987868193302,0,7,14.2625,8,61,0,0,Brot,Regen
2018-12-21,4,66.4675797557622,0,7,6.1125,9,61,1,0,Konditorei,Regen
2015-06-28,2,686.349904220686,1,2,19.875,10,NA,0,0,Broetchen,NA
2017-06-26,3,161.648694395923,0,3,17.375,16,21,0,0,Croissant,NA
2017-03-10,2,269.069152280242,0,4,8.75,16,0,0,0,Broetchen,NA
2018-03-09,2,258.288162074788,0,7,4.45,13,61,0,0,Broetchen,Regen
2013-10-18,1,111.233698203856,0,1,9.075,9,NA,1,0,Brot,NA
2014-11-11,1,122.885078853966,0,2,8.625,7,10,0,0,Brot,NA
2013-11-03,6,34.2580409055977,0,6,10.7,15,21,0,0,Saisonbrot,NA
2014-11-24,5,253.979105531988,0,3,9.375,10,0,0,0,Kuchen,NA
2015-02-13,2,250.608335314639,0,8,1.25,6,10,0,0,Broetchen,NA
2016-09-24,2,382.884661267337,0,0,18.625,6,NA,0,0,Broetchen,NA
2013-08-29,1,178.178023803315,0,3,20.2125,11,NA,0,0,Brot,NA
2017-08-23,3,217.364001604778,0,0,19.4375,9,5,1,0,Croissant,NA
2013-10-04,3,179.301551909794,0,5,11.2,8,63,1,0,Croissant,Regen
2016-07-21,3,214.795915124578,0,3,25.875,8,NA,0,0,Croissant,NA
2016-03-10,3,60.8341417156009,0,8,4.375,11,10,0,0,Croissant,NA
2019-03-25,5,276.877588502229,0,4,7.3375,17,21,NA,0,Kuchen,NA
2015-11-18,1,114.494850154785,0,6,10.75,19,21,0,1,Brot,NA
2013-11-22,1,107.962731413831,0,7,5.375,10,21,0,0,Brot,NA
2016-12-06,1,98.3868204798713,0,7,6.25,5,61,0,0,Brot,Regen
2015-06-13,3,242.025878557973,0,6,21.875,12,61,0,0,Croissant,Regen
2014-09-01,5,295.524396420605,0,7,17.875,12,61,0,0,Kuchen,Regen
2016-05-03,3,78.2337652654008,0,6,11.375,15,61,0,0,Croissant,Regen
2015-08-26,4,74.963807309499,0,5,22.125,9,NA,1,0,Konditorei,NA
2013-10-08,3,179.71807625926,0,6,15.1125,8,61,1,0,Croissant,Regen
2015-10-13,5,272.220923076483,0,7,7.75,10,61,0,0,Kuchen,Regen
2015-12-20,2,368.79655844807,0,5,12.5,9,NA,0,0,Broetchen,NA
2017-10-17,4,99.9413715060664,0,7,14.725,13,NA,1,0,Konditorei,NA
2018-05-09,5,257.128869229207,0,0,23.3,12,NA,0,0,Kuchen,NA
2018-05-08,1,118.423159794704,0,0,22.3875,14,5,0,0,Brot,NA
2017-11-25,3,83.5571803293795,0,7,2.775,5,45,0,0,Croissant,NA
2017-09-01,2,399.444523250408,0,4,17.3,7,61,1,0,Broetchen,Regen
2017-11-27,4,64.2844868038263,0,7,4.5625,14,61,0,0,Konditorei,Regen
2016-12-24,6,39.5775381438053,0,6,6.125,14,95,1,0,Saisonbrot,Gewitter
2018-05-22,5,246.919595782246,0,0,20.325,13,5,0,0,Kuchen,NA
2015-03-31,2,339.71388362822,0,7,6.375,35,61,0,0,Broetchen,Regen
2015-08-23,1,69.2444084339642,0,0,21.625,18,0,1,0,Brot,NA
2018-01-21,4,171.52657521436,0,6,-0.6125,3,49,0,0,Konditorei,NA
2016-06-17,2,349.831794411109,0,6,18.125,10,21,0,0,Broetchen,NA
2015-09-10,2,389.614304848778,0,1,17.625,14,NA,0,0,Broetchen,NA
2017-07-09,3,329.248061272308,0,1,19.125,9,NA,0,0,Croissant,NA
2019-06-02,2,507.614667994316,0,2,24.35,8,NA,NA,0,Broetchen,NA
2019-04-12,5,234.709251960902,0,5,5.2125,11,22,NA,0,Kuchen,NA
2014-06-10,5,255.648794014527,0,1,25.7875,9,NA,0,0,Kuchen,NA
2016-10-07,3,141.93416312528,0,7,11.125,15,0,0,0,Croissant,NA
2018-01-22,4,72.9964101881541,0,7,0.675,7,77,0,0,Konditorei,Schnee
2015-10-25,5,284.147344008604,0,2,12.25,15,NA,1,0,Kuchen,NA
2017-02-12,1,44.557352092852,0,8,0.375,17,10,0,0,Brot,NA
2014-07-19,2,758.007682186119,0,0,28.0625,13,NA,1,0,Broetchen,NA
2019-03-06,1,124.179819879211,0,7,6.7625,9,61,NA,0,Brot,Regen
2014-02-18,4,115.553470501728,0,7,7.8,8,10,0,0,Konditorei,NA
2018-01-22,2,194.083018345383,0,7,0.675,7,77,0,0,Broetchen,Schnee
2018-07-27,3,333.774098644297,0,0,27.5875,16,5,1,0,Croissant,NA
2014-05-15,2,352.418195482769,0,2,13.7875,8,NA,0,0,Broetchen,NA
2014-09-17,5,328.670868886296,0,1,19.875,18,NA,0,0,Kuchen,NA
2014-03-28,3,132.839281058574,0,8,5.4,12,10,0,0,Croissant,NA
2017-02-21,2,228.580529593722,0,6,7.625,18,NA,0,0,Broetchen,NA
2018-06-26,5,413.524339016232,0,3,20.075,6,21,0,0,Kuchen,NA
2015-02-03,3,117.984827108186,0,7,-1,10,77,0,0,Croissant,Schnee
2017-03-06,4,81.6378419412611,0,8,3.75,17,0,0,0,Konditorei,NA
2015-04-26,3,112.950650114719,0,8,7,11,61,0,0,Croissant,Regen
2014-01-28,3,75.4229619299912,0,7,-0.2625,10,10,0,0,Croissant,NA
2018-11-13,3,82.4680701445948,0,7,10.325,9,61,0,0,Croissant,Regen
2019-02-03,2,447.795772418345,0,1,2.5,9,0,NA,0,Broetchen,NA
2016-06-02,3,81.0016777964952,0,1,21.5,13,NA,0,0,Croissant,NA
2015-02-27,5,212.664119358187,0,7,4.5,9,61,0,0,Kuchen,Regen
2016-07-22,5,244.492833798335,0,3,26,6,21,0,0,Kuchen,NA
2016-12-10,4,82.5554594056483,0,7,9.5,10,61,0,0,Konditorei,Regen
2014-11-17,4,101.570428265055,0,7,9.625,7,10,0,0,Konditorei,NA
2016-04-05,3,99.5827121199856,0,7,10,7,61,1,0,Croissant,Regen
2017-09-23,3,195.24208410893,0,0,15.85,9,0,0,0,Croissant,NA
2014-09-17,1,140.230426469916,0,1,19.875,18,NA,0,0,Brot,NA
2018-11-19,2,221.232676062086,0,6,5.775,21,61,0,0,Broetchen,Regen
2016-05-05,3,189.486215784858,0,0,15.125,13,NA,0,1,Croissant,NA
2019-01-22,4,60.6733623741778,0,5,0.1375,9,10,NA,0,Konditorei,NA
2017-08-16,1,126.034311313186,0,3,20.8625,8,0,1,0,Brot,NA
2017-09-10,4,123.058047573276,0,2,17.65,11,0,0,0,Konditorei,NA
2018-08-13,2,535.128377022525,0,7,21.9125,8,61,1,0,Broetchen,Regen
2015-12-09,1,72.712284202785,0,3,8.75,12,21,0,0,Brot,NA
2015-07-02,4,71.149958216457,0,0,27.375,12,NA,0,0,Konditorei,NA
2018-11-06,1,112.39649658316,0,7,8.5375,5,45,0,0,Brot,NA
2018-02-04,4,100.246292103139,0,7,0.825,18,73,0,0,Konditorei,Schnee
